TIME_PERIOD,REF_AREA,OBS_VALUE
2020-Q1,EE,10430.26
2020-Q2,EE,10466.01
2020-Q3,EE,10581.8
2000-Q1,ES,242506.0
2000-Q2,ES,251354.0
2000-Q3,ES,259676.0
2000-Q4,ES,273830.0
2001-Q1,ES,280352.0
2001-Q2,ES,292022.0
2001-Q3,ES,300324.0
2001-Q4,ES,309945.0
2002-Q1,ES,322718.0
2002-Q2,ES,336640.0
2002-Q3,ES,348386.0
2002-Q4,ES,359707.0
2003-Q1,ES,371693.0
2003-Q2,ES,391162.0
2003-Q3,ES,407088.0
2003-Q4,ES,428313.0
2004-Q1,ES,447484.0
2004-Q2,ES,470962.0
2004-Q3,ES,491306.0
2004-Q4,ES,516456.0
2005-Q1,ES,537916.0
2005-Q2,ES,568044.0
2005-Q3,ES,590544.0
2005-Q4,ES,623043.0
2006-Q1,ES,652172.0
2006-Q2,ES,687783.0
2006-Q3,ES,712719.0
2006-Q4,ES,745096.0
2007-Q1,ES,771396.0
2007-Q2,ES,800723.0
2007-Q3,ES,820864.0
2007-Q4,ES,838546.0
2008-Q1,ES,851470.0
2008-Q2,ES,865692.0
2008-Q3,ES,871230.0
2008-Q4,ES,874388.0
2009-Q1,ES,869881.0
2009-Q2,ES,870333.0
2009-Q3,ES,870233.0
2009-Q4,ES,870641.0
2010-Q1,ES,868019.0
2010-Q2,ES,877758.0
2010-Q3,ES,871137.0
2010-Q4,ES,871443.0
2011-Q1,ES,863039.0
2011-Q2,ES,860391.0
2011-Q3,ES,853594.0
2011-Q4,ES,846412.0
2012-Q1,ES,835507.0
2012-Q2,ES,826513.0
2012-Q3,ES,817790.0
2012-Q4,ES,809627.0
2013-Q1,ES,795722.0
2013-Q2,ES,784996.0
2013-Q3,ES,776500.0
2013-Q4,ES,765403.0
2014-Q1,ES,754169.0
2014-Q2,ES,747755.0
2014-Q3,ES,739814.0
2014-Q4,ES,731392.0
2015-Q1,ES,723627.0
2015-Q2,ES,718243.0
2015-Q3,ES,711318.0
2015-Q4,ES,705245.0
2016-Q1,ES,700883.0
2016-Q2,ES,699714.0
2016-Q3,ES,695237.0
2016-Q4,ES,691579.0
2017-Q1,ES,688555.0
2017-Q2,ES,690859.0
2017-Q3,ES,685384.0
2017-Q4,ES,683651.0
2018-Q1,ES,682143.0
2018-Q2,ES,683928.0
2018-Q3,ES,682504.0
2018-Q4,ES,679979.0
2019-Q1,ES,680376.0
2019-Q2,ES,682860.0
2019-Q3,ES,679272.0
2019-Q4,ES,676377.0
2020-Q1,ES,673960.0
2020-Q2,ES,671707.0
2020-Q3,ES,671126.0
2000-Q1,FI,37846.0
2000-Q2,FI,39736.0
2000-Q3,FI,40744.0
2000-Q4,FI,41357.0
2001-Q1,FI,41522.0
2001-Q2,FI,42412.0
2001-Q3,FI,43334.0
2001-Q4,FI,43965.0
2002-Q1,FI,43553.0
2002-Q2,FI,44897.0
2002-Q3,FI,46037.0
2002-Q4,FI,47380.0
2003-Q1,FI,49198.0
2003-Q2,FI,51090.0
2003-Q3,FI,52988.0
2003-Q4,FI,54341.0
2004-Q1,FI,55683.0
2004-Q2,FI,57880.0
2004-Q3,FI,59756.0
2004-Q4,FI,61606.0
2005-Q1,FI,62389.0
2005-Q2,FI,65102.0
2005-Q3,FI,67694.0
2005-Q4,FI,69855.0
2006-Q1,FI,71504.0
2006-Q2,FI,74174.0
2006-Q3,FI,76400.0
2006-Q4,FI,78749.0
2007-Q1,FI,80367.0
2007-Q2,FI,83054.0
2007-Q3,FI,85601.0
2007-Q4,FI,87385.0
2008-Q1,FI,89161.0
2008-Q2,FI,91592.0
2008-Q3,FI,93426.0
2008-Q4,FI,94043.0
2009-Q1,FI,94667.0
2009-Q2,FI,95992.0
2009-Q3,FI,97335.0
2009-Q4,FI,98802.0
2010-Q1,FI,98813.0
2010-Q2,FI,100760.0
2010-Q3,FI,102486.0
2010-Q4,FI,104302.0
2011-Q1,FI,105232.0
2011-Q2,FI,107035.0
2011-Q3,FI,108845.0
2011-Q4,FI,109608.0
2012-Q1,FI,110702.0
2012-Q2,FI,112748.0
2012-Q3,FI,114194.0
2012-Q4,FI,115001.0
2013-Q1,FI,116186.0
2013-Q2,FI,117051.0
2013-Q3,FI,117900.0
2013-Q4,FI,118256.0
2014-Q1,FI,118624.0
2014-Q2,FI,119528.0
2014-Q3,FI,120667.0
2014-Q4,FI,121254.0
2015-Q1,FI,121948.0
2015-Q2,FI,123344.0
2015-Q3,FI,124608.0
2015-Q4,FI,125390.0
2016-Q1,FI,128656.0
2016-Q2,FI,130770.0
2016-Q3,FI,132335.0
2016-Q4,FI,133413.0
2017-Q1,FI,133678.0
2017-Q2,FI,135057.0
2017-Q3,FI,136800.0
2017-Q4,FI,137688.0
2018-Q1,FI,138928.0
2018-Q2,FI,140784.0
2018-Q3,FI,142597.0
2018-Q4,FI,143560.0
2019-Q1,FI,144914.0
2019-Q2,FI,146624.0
2019-Q3,FI,148181.0
2019-Q4,FI,149479.0
2020-Q1,FI,150991.0
2020-Q2,FI,152449.0
2020-Q3,FI,154161.0
2000-Q1,FR,456499.0
2000-Q2,FR,461084.0
2000-Q3,FR,469502.0
2000-Q4,FR,474891.0
2001-Q1,FR,480759.0
2001-Q2,FR,487294.0
2001-Q3,FR,494438.0
2001-Q4,FR,499485.0
2002-Q1,FR,505261.0
2002-Q2,FR,512813.0
2002-Q3,FR,524175.0
2002-Q4,FR,531002.0
2003-Q1,FR,533569.0
2003-Q2,FR,539881.0
2003-Q3,FR,554547.0
2003-Q4,FR,565092.0
2004-Q1,FR,575747.0
2004-Q2,FR,596089.0
2004-Q3,FR,610715.0
2004-Q4,FR,622489.0
2005-Q1,FR,634792.0
2005-Q2,FR,655023.0
2005-Q3,FR,673489.0
2005-Q4,FR,694096.0
2006-Q1,FR,710716.0
2006-Q2,FR,733380.0
2006-Q3,FR,754463.0
2006-Q4,FR,773331.0
2007-Q1,FR,792808.0
2007-Q2,FR,816156.0
2007-Q3,FR,838479.0
2007-Q4,FR,859247.0
2008-Q1,FR,874704.0
2008-Q2,FR,892476.0
2008-Q3,FR,911354.0
2008-Q4,FR,923343.0
2009-Q1,FR,935971.0
2009-Q2,FR,943362.0
2009-Q3,FR,953833.0
2009-Q4,FR,973351.0
2010-Q1,FR,981055.0
2010-Q2,FR,993725.0
2010-Q3,FR,1007219.0
2010-Q4,FR,1030002.0
2011-Q1,FR,1042955.0
2011-Q2,FR,1061695.0
2011-Q3,FR,1073382.0
2011-Q4,FR,1085593.0
2012-Q1,FR,1093769.0
2012-Q2,FR,1099100.0
2012-Q3,FR,1103510.0
2012-Q4,FR,1110479.0
2013-Q1,FR,1116573.0
2013-Q2,FR,1122401.0
2013-Q3,FR,1131253.0
2013-Q4,FR,1136694.0
2014-Q1,FR,1136931.0
2014-Q2,FR,1145443.0
2014-Q3,FR,1150847.0
2014-Q4,FR,1157809.0
2015-Q1,FR,1162597.0
2015-Q2,FR,1173130.0
2015-Q3,FR,1187201.0
2015-Q4,FR,1196071.0
2016-Q1,FR,1200235.0
2016-Q2,FR,1211994.0
2016-Q3,FR,1226082.0
2016-Q4,FR,1241844.0
2017-Q1,FR,1256998.0
2017-Q2,FR,1275975.0
2017-Q3,FR,1291135.0
2017-Q4,FR,1310645.0
2018-Q1,FR,1321774.0
2018-Q2,FR,1340646.0
2018-Q3,FR,1359111.0
2018-Q4,FR,1378579.0
2019-Q1,FR,1394123.0
2019-Q2,FR,1414656.0
2019-Q3,FR,1440937.0
2019-Q4,FR,1463090.0
2020-Q1,FR,1476859.0
2020-Q2,FR,1487452.0
2020-Q3,FR,1506178.0
2000-Q1,GB,536075.0
2000-Q2,GB,552244.0
2000-Q3,GB,563313.0
2000-Q4,GB,572252.0
2001-Q1,GB,583354.0
2001-Q2,GB,597784.0
2001-Q3,GB,614690.0
2001-Q4,GB,629615.0
2002-Q1,GB,644844.0
2002-Q2,GB,665167.0
2002-Q3,GB,688745.0
2002-Q4,GB,711052.0
2003-Q1,GB,737415.0
2003-Q2,GB,761217.0
2003-Q3,GB,789293.0
2003-Q4,GB,817887.0
2004-Q1,GB,842769.0
2004-Q2,GB,871503.0
2004-Q3,GB,900210.0
2004-Q4,GB,923369.0
2005-Q1,GB,938579.0
2005-Q2,GB,964202.0
2005-Q3,GB,988924.0
2005-Q4,GB,1012506.0
2006-Q1,GB,1035515.0
2006-Q2,GB,1064151.0
2006-Q3,GB,1099467.0
2006-Q4,GB,1129055.0
2007-Q1,GB,1152617.0
2007-Q2,GB,1183457.0
2007-Q3,GB,1216198.0
2007-Q4,GB,1237637.0
2008-Q1,GB,1255061.0
2008-Q2,GB,1270169.0
2008-Q3,GB,1283074.0
2008-Q4,GB,1285140.0
2009-Q1,GB,1285834.0
2009-Q2,GB,1286878.0
2009-Q3,GB,1290053.0
2009-Q4,GB,1290448.0
2010-Q1,GB,1294594.0
2010-Q2,GB,1296847.0
2010-Q3,GB,1303278.0
2010-Q4,GB,1302950.0
2011-Q1,GB,1302846.0
2011-Q2,GB,1305754.0
2011-Q3,GB,1310331.0
2011-Q4,GB,1313457.0
2012-Q1,GB,1322355.0
2012-Q2,GB,1334814.0
2012-Q3,GB,1344010.0
2012-Q4,GB,1346103.0
2013-Q1,GB,1361126.0
2013-Q2,GB,1366088.0
2013-Q3,GB,1374648.0
2013-Q4,GB,1378215.0
2014-Q1,GB,1385037.0
2014-Q2,GB,1393740.0
2014-Q3,GB,1402763.0
2014-Q4,GB,1408361.0
2015-Q1,GB,1418054.0
2015-Q2,GB,1422675.0
2015-Q3,GB,1433821.0
2015-Q4,GB,1441537.0
2016-Q1,GB,1454440.0
2016-Q2,GB,1472751.0
2016-Q3,GB,1487667.0
2016-Q4,GB,1496790.0
2017-Q1,GB,1513786.0
2017-Q2,GB,1519492.0
2017-Q3,GB,1536994.0
2017-Q4,GB,1546827.0
2018-Q1,GB,1556039.0
2018-Q2,GB,1565509.0
2018-Q3,GB,1582248.0
2018-Q4,GB,1592917.0
2019-Q1,GB,1577451.0
2019-Q2,GB,1600099.0
2019-Q3,GB,1617656.0
2019-Q4,GB,1635522.0
2020-Q1,GB,1647699.0
2020-Q2,GB,1650890.0
2020-Q3,GB,1669119.0
2000-Q1,GR,11173.21
2000-Q2,GR,11822.3
2000-Q3,GR,13198.03
2000-Q4,GR,13786.0
2001-Q1,GR,15018.71
2001-Q2,GR,16298.7
2001-Q3,GR,18057.66
2001-Q4,GR,19779.64
2002-Q1,GR,21272.62
2002-Q2,GR,22747.74
2002-Q3,GR,25012.21
