TIME_PERIOD,REF_AREA,OBS_VALUE
2010-Q3,CZ,594185.0
2010-Q4,CZ,599357.0
2011-Q1,CZ,601962.0
2011-Q2,CZ,604567.0
2011-Q3,CZ,607172.0
2011-Q4,CZ,609777.0
2012-Q1,CZ,643755.0
2012-Q2,CZ,677733.0
2012-Q3,CZ,711710.0
2012-Q4,CZ,745688.0
2013-Q1,CZ,739039.0
2013-Q2,CZ,732390.0
2013-Q3,CZ,725741.0
2013-Q4,CZ,719092.0
2014-Q1,CZ,728560.0
2014-Q2,CZ,738028.0
2014-Q3,CZ,747495.0
2014-Q4,CZ,756963.0
2015-Q1,CZ,756585.0
2015-Q2,CZ,756208.0
2015-Q3,CZ,755830.0
2015-Q4,CZ,755452.0
2016-Q1,CZ,775985.0
2016-Q2,CZ,796518.0
2016-Q3,CZ,817051.0
2016-Q4,CZ,837584.0
2017-Q1,CZ,846356.0
2017-Q2,CZ,855127.0
2017-Q3,CZ,863898.0
2017-Q4,CZ,872669.0
2018-Q1,CZ,918027.0
2018-Q2,CZ,963385.0
2018-Q3,CZ,1008742.0
2018-Q4,CZ,1054100.0
2019-Q1,CZ,1052997.0
2019-Q2,CZ,1051893.0
2019-Q3,CZ,1050790.0
2019-Q4,CZ,1049686.0
2020-Q1,CZ,1042387.0
2020-Q2,CZ,1054778.0
2020-Q3,CZ,1052435.0
2000-Q1,DE,404451.0
2000-Q2,DE,418374.0
2000-Q3,DE,412585.0
2000-Q4,DE,443173.0
2001-Q1,DE,461057.0
2001-Q2,DE,473942.0
2001-Q3,DE,462339.0
2001-Q4,DE,470598.0
2002-Q1,DE,468219.0
2002-Q2,DE,470268.0
2002-Q3,DE,478122.0
2002-Q4,DE,463960.0
2003-Q1,DE,463368.0
2003-Q2,DE,463547.0
2003-Q3,DE,452837.0
2003-Q4,DE,454350.0
2004-Q1,DE,442309.0
2004-Q2,DE,431212.0
2004-Q3,DE,420584.0
2004-Q4,DE,417638.0
2005-Q1,DE,420606.0
2005-Q2,DE,424228.0
2005-Q3,DE,422775.0
2005-Q4,DE,425023.0
2006-Q1,DE,429219.0
2006-Q2,DE,443103.0
2006-Q3,DE,448857.0
2006-Q4,DE,449587.0
2007-Q1,DE,456521.0
2007-Q2,DE,462520.0
2007-Q3,DE,464202.0
2007-Q4,DE,472048.0
2008-Q1,DE,471656.0
2008-Q2,DE,486754.0
2008-Q3,DE,486906.0
2008-Q4,DE,488269.0
2009-Q1,DE,491366.0
2009-Q2,DE,487409.0
2009-Q3,DE,466553.0
2009-Q4,DE,447856.0
2010-Q1,DE,454259.0
2010-Q2,DE,458429.0
2010-Q3,DE,453244.0
2010-Q4,DE,463174.0
2011-Q1,DE,453053.0
2011-Q2,DE,458974.0
2011-Q3,DE,469867.0
2011-Q4,DE,485974.0
2012-Q1,DE,485414.0
2012-Q2,DE,493994.0
2012-Q3,DE,494814.0
2012-Q4,DE,496729.0
2013-Q1,DE,507378.0
2013-Q2,DE,527089.0
2013-Q3,DE,531879.0
2013-Q4,DE,535702.0
2014-Q1,DE,547037.0
2014-Q2,DE,572182.0
2014-Q3,DE,554008.0
2014-Q4,DE,538508.0
2015-Q1,DE,564740.0
2015-Q2,DE,582778.0
2015-Q3,DE,586326.0
2015-Q4,DE,584123.0
2016-Q1,DE,606108.0
2016-Q2,DE,612104.0
2016-Q3,DE,623116.0
2016-Q4,DE,623554.0
2017-Q1,DE,637570.0
2017-Q2,DE,638788.0
2017-Q3,DE,647180.0
2017-Q4,DE,650715.0
2018-Q1,DE,675935.0
2018-Q2,DE,693207.0
2018-Q3,DE,715251.0
2018-Q4,DE,710233.0
2019-Q1,DE,729225.0
2019-Q2,DE,745791.0
2019-Q3,DE,740848.0
2019-Q4,DE,732878.0
2020-Q1,DE,741172.0
2020-Q2,DE,719891.0
2020-Q3,DE,728351.0
2012-Q4,DK,929555.0
2013-Q1,DK,933412.0
2013-Q2,DK,918576.0
2013-Q3,DK,914994.0
2013-Q4,DK,863537.0
2014-Q1,DK,870631.0
2014-Q2,DK,840219.0
2014-Q3,DK,937513.0
2014-Q4,DK,938383.0
2015-Q1,DK,904522.0
2015-Q2,DK,922949.0
2015-Q3,DK,988589.0
2015-Q4,DK,985102.0
2016-Q1,DK,980263.0
2016-Q2,DK,823860.0
2016-Q3,DK,1054950.0
2016-Q4,DK,1040042.0
2017-Q1,DK,1222037.0
2017-Q2,DK,1207680.0
2017-Q3,DK,1194240.0
2017-Q4,DK,1238279.0
2018-Q1,DK,1233652.0
2018-Q2,DK,1296332.0
2018-Q3,DK,1285246.0
2018-Q4,DK,1289414.0
2019-Q1,DK,1316459.0
2019-Q2,DK,1312641.0
2019-Q3,DK,1331292.0
2019-Q4,DK,1374340.0
2020-Q1,DK,1366368.0
2020-Q2,DK,1338163.0
2020-Q3,DK,1346108.0
2004-Q1,EE,2098.37
2004-Q2,EE,2253.57
2004-Q3,EE,2374.2
2004-Q4,EE,2474.5
2005-Q1,EE,2409.99
2005-Q2,EE,2339.79
2005-Q3,EE,2198.77
2005-Q4,EE,2014.69
2006-Q1,EE,2185.36
2006-Q2,EE,2366.06
2006-Q3,EE,2617.67
2006-Q4,EE,2822.08
2007-Q1,EE,2990.94
2007-Q2,EE,3084.33
2007-Q3,EE,3269.88
2007-Q4,EE,3564.42
2008-Q1,EE,3655.87
2008-Q2,EE,3724.98
2008-Q3,EE,4078.23
2008-Q4,EE,4226.25
2009-Q1,EE,3942.51
2009-Q2,EE,3700.15
2009-Q3,EE,3483.74
2009-Q4,EE,3210.86
2010-Q1,EE,3082.98
2010-Q2,EE,2943.32
2010-Q3,EE,2764.74
2010-Q4,EE,3153.64
2011-Q1,EE,3212.75
2011-Q2,EE,3395.16
2011-Q3,EE,3427.87
2011-Q4,EE,3753.39
2012-Q1,EE,3478.47
2012-Q2,EE,3476.58
2012-Q3,EE,3490.4
2012-Q4,EE,3096.63
2013-Q1,EE,3178.56
2013-Q2,EE,3263.82
2013-Q3,EE,3251.88
2013-Q4,EE,3441.52
2014-Q1,EE,4137.35
2014-Q2,EE,4242.78
2014-Q3,EE,4781.02
2014-Q4,EE,4687.35
2015-Q1,EE,4767.41
2015-Q2,EE,4848.98
2015-Q3,EE,4858.64
2015-Q4,EE,4294.5
2016-Q1,EE,4496.23
2016-Q2,EE,4365.68
2016-Q3,EE,4353.48
2016-Q4,EE,4117.21
2017-Q1,EE,4002.11
2017-Q2,EE,4044.46
2017-Q3,EE,4156.96
2017-Q4,EE,4011.15
2018-Q1,EE,4159.01
2018-Q2,EE,4167.91
2018-Q3,EE,4091.56
2018-Q4,EE,3950.85
2019-Q1,EE,3820.56
2019-Q2,EE,4226.99
2019-Q3,EE,4244.46
2019-Q4,EE,4301.19
2020-Q1,EE,4222.57
2020-Q2,EE,4165.98
2020-Q3,EE,4227.09
2000-Q1,ES,88982.0
2000-Q2,ES,93452.0
2000-Q3,ES,93930.0
2000-Q4,ES,102354.0
2001-Q1,ES,102857.0
2001-Q2,ES,106585.0
