TIME_PERIOD,REF_AREA,OBS_VALUE
2016-Q4,GB,10935754561.0
2017-Q1,GB,10758892094.0
2017-Q2,GB,10561668303.0
2017-Q3,GB,10430413329.0
2017-Q4,GB,9964760121.0
2018-Q1,GB,10030921133.0
2018-Q2,GB,10433206026.0
2018-Q3,GB,10314525054.0
2018-Q4,GB,9930453526.0
2019-Q1,GB,10595534311.0
2019-Q2,GB,10622091428.0
2019-Q3,GB,11376715102.0
2019-Q4,GB,10700852160.0
2015-Q1,GR,372216490.86
2015-Q2,GR,354379886.77000004
2015-Q3,GR,349600477.71000004
2015-Q4,GR,350176841.01
2016-Q1,GR,346909576.38
2016-Q2,GR,316330781.0
2016-Q3,GR,309298690.59000003
2016-Q4,GR,301476315.23
2017-Q1,GR,291631736.43
2017-Q2,GR,280410090.62
2017-Q3,GR,265734720.99
2017-Q4,GR,262546455.09
2018-Q1,GR,252263872.01
2018-Q2,GR,247472044.55
2018-Q3,GR,249118272.17
2018-Q4,GR,255259970.98
2019-Q1,GR,252516488.29
2019-Q2,GR,258229014.18
2019-Q3,GR,259711033.66000003
2019-Q4,GR,261553348.83
2020-Q1,GR,270079520.06
2020-Q2,GR,282424689.92
2015-Q1,HR,56688421.0
2015-Q2,HR,57563378.0
2015-Q3,HR,59303752.0
2015-Q4,HR,57588633.0
2016-Q1,HR,56371546.0
2016-Q2,HR,57025870.0
2016-Q3,HR,58416531.0
2016-Q4,HR,58082201.0
2017-Q1,HR,57515493.0
2017-Q2,HR,57564050.0
2017-Q3,HR,60611367.0
2017-Q4,HR,61264882.0
2018-Q1,HR,60931418.0
2018-Q2,HR,62341535.0
2018-Q3,HR,63525188.0
2018-Q4,HR,64698161.0
2019-Q1,HR,64959718.0
2019-Q2,HR,65866355.0
2019-Q3,HR,66997958.0
2019-Q4,HR,67305882.0
2020-Q1,HR,67205133.0
2020-Q2,HR,68367924.0
2015-Q1,HU,105694869.0
2015-Q2,HU,100802309.0
2015-Q3,HU,100154354.0
2015-Q4,HU,102672418.0
2016-Q1,HU,102756817.0
2016-Q2,HU,100981320.0
2016-Q3,HU,105900587.0
2016-Q4,HU,108104923.0
2017-Q1,HU,111714906.0
2017-Q2,HU,115454780.0
2017-Q3,HU,117551634.0
2017-Q4,HU,120108078.0
2018-Q1,HU,119337120.0
2018-Q2,HU,118909025.0
2018-Q3,HU,121490490.0
2018-Q4,HU,123500634.0
2019-Q1,HU,129734859.0
2019-Q2,HU,129368899.0
2019-Q3,HU,136368169.0
2019-Q4,HU,141660845.0
2020-Q1,HU,142448432.0
2020-Q2,HU,146198678.0
2015-Q1,IE,499709799.16130006
2015-Q2,IE,480704231.7948
2015-Q3,IE,469134881.5999
2015-Q4,IE,482081027.0687
2016-Q1,IE,470151162.2275
2016-Q2,IE,461246985.6557
2016-Q3,IE,453279049.7059
2016-Q4,IE,439095506.51400006
2017-Q1,IE,432345825.8573
2017-Q2,IE,420998256.5317
2017-Q3,IE,416221046.7271
2017-Q4,IE,428193412.0093
2018-Q1,IE,405378523.206
2018-Q2,IE,408871804.0581
2018-Q3,IE,403374988.9787
2018-Q4,IE,454634030.6158
2019-Q1,IE,492600108.8943
2019-Q2,IE,509253827.2521
2019-Q3,IE,534542028.6921001
2019-Q4,IE,523284119.8959
2020-Q1,IE,573104575.3562
2020-Q2,IE,563031264.8963
2015-Q1,IT,2830628468.0
2015-Q2,IT,2761317047.0
2015-Q3,IT,2744787002.0
2015-Q4,IT,2723193750.0
2016-Q1,IT,2749340438.0
2016-Q2,IT,2783069703.0
2016-Q3,IT,2745171912.0
2016-Q4,IT,2700368032.0
2017-Q1,IT,2728729632.0
2017-Q2,IT,2648241104.0
2017-Q3,IT,2634806339.0
2017-Q4,IT,2633167760.0
2018-Q1,IT,2562549462.0
2018-Q2,IT,2582914964.0
2018-Q3,IT,2656433965.0
2018-Q4,IT,2635290709.0
2019-Q1,IT,2855234808.0
2019-Q2,IT,2878759467.0
2019-Q3,IT,2933860367.0
2019-Q4,IT,2878144744.0
2020-Q1,IT,2933551429.0
2020-Q2,IT,3031074914.0
2015-Q1,LT,22623094.0
2015-Q2,LT,22412511.0
2015-Q3,LT,23043743.0
2015-Q4,LT,23436807.0
2016-Q1,LT,23476003.0
2016-Q2,LT,23893372.0
2016-Q3,LT,24754013.0
2016-Q4,LT,25753968.0
2017-Q1,LT,25855578.0
2017-Q2,LT,26415001.0
2017-Q3,LT,26491068.0
2017-Q4,LT,27323837.0
2018-Q1,LT,26104777.0
2018-Q2,LT,26655937.0
2018-Q3,LT,27337976.0
2018-Q4,LT,28620251.0
2019-Q1,LT,28206836.0
2019-Q2,LT,28168723.0
2019-Q3,LT,28672679.0
2019-Q4,LT,30684922.0
2020-Q1,LT,31305574.0
2020-Q2,LT,33122097.0
2015-Q1,LU,878425032.0
2015-Q2,LU,802938412.0
2015-Q3,LU,821393410.0
2015-Q4,LU,811238262.0
2016-Q1,LU,823745518.0
2016-Q2,LU,848676700.0
2016-Q3,LU,824568347.0
2016-Q4,LU,845771740.0
2017-Q1,LU,865845864.0
2017-Q2,LU,842626603.0
2017-Q3,LU,829254047.0
2017-Q4,LU,821688889.0
2018-Q1,LU,819713863.0
2018-Q2,LU,856928992.0
2018-Q3,LU,862111880.0
2018-Q4,LU,851080901.0
2019-Q1,LU,903417367.0
2019-Q2,LU,911025155.0
2019-Q3,LU,921126853.0
2019-Q4,LU,910516532.0
2020-Q1,LU,982411814.0
2020-Q2,LU,927867254.0
2015-Q1,LV,31429008.0
2015-Q2,LV,31605889.0
2015-Q3,LV,31720002.0
2015-Q4,LV,32217470.0
2016-Q1,LV,31124807.0
2016-Q2,LV,30834619.0
2016-Q3,LV,29999915.0
2016-Q4,LV,29675755.0
2017-Q1,LV,29543114.0
2017-Q2,LV,29259332.0
2017-Q3,LV,27836429.0
2017-Q4,LV,28553750.0
2018-Q1,LV,25486661.0
2018-Q2,LV,24289811.0
2018-Q3,LV,21715188.0
2018-Q4,LV,22583471.0
2019-Q1,LV,22165680.0
2019-Q2,LV,21949165.0
2019-Q3,LV,21769523.0
2019-Q4,LV,22134367.0
2020-Q1,LV,21723615.0
2020-Q2,LV,23275581.0
2015-Q1,MT,55356338.0
2015-Q2,MT,49293322.0
2015-Q3,MT,46080517.0
2015-Q4,MT,47139988.0
2016-Q1,MT,46604375.0
2016-Q2,MT,47931427.0
2016-Q3,MT,45288521.0
2016-Q4,MT,46375897.0
2017-Q1,MT,46359878.0
2017-Q2,MT,45589793.0
2017-Q3,MT,47081255.0
2017-Q4,MT,47774572.0
2018-Q1,MT,45500439.0
2018-Q2,MT,46046074.0
2018-Q3,MT,45760126.0
2018-Q4,MT,43673799.0
2019-Q1,MT,43004485.0
2019-Q2,MT,42625108.0
2019-Q3,MT,43042907.0
2019-Q4,MT,41569698.0
2020-Q1,MT,41615538.0
2020-Q2,MT,42488061.0
2015-Q1,NL,2705670875.0
2015-Q2,NL,2578109536.0
2015-Q3,NL,2583210773.0
2015-Q4,NL,2528039692.0
2016-Q1,NL,2603473922.0
2016-Q2,NL,2665449767.0
2016-Q3,NL,2656571342.0
2016-Q4,NL,2532984010.0
2017-Q1,NL,2609180959.0
2017-Q2,NL,2523483353.0
2017-Q3,NL,2545790809.0
2017-Q4,NL,2462926858.0
2018-Q1,NL,2546076653.0
2018-Q2,NL,2544399562.0
2018-Q3,NL,2557662356.0
2018-Q4,NL,2454974817.0
2019-Q1,NL,2554568404.0
2019-Q2,NL,2544129736.0
2019-Q3,NL,2612406183.0
2019-Q4,NL,2485733804.0
2020-Q1,NL,2656947489.0
2020-Q2,NL,2711018485.0
2015-Q1,PL,385157570.0
2015-Q2,PL,377581566.0
2015-Q3,PL,380868812.0
2015-Q4,PL,376355799.0
2016-Q1,PL,381777446.0
2016-Q2,PL,375395977.0
2016-Q3,PL,386799400.0
2016-Q4,PL,387516863.0
2017-Q1,PL,411595896.0
2017-Q2,PL,414185340.0
2017-Q3,PL,408507618.0
2017-Q4,PL,427453350.0
2018-Q1,PL,433502802.0
2018-Q2,PL,426114545.0
2018-Q3,PL,440613315.0
2018-Q4,PL,443742357.0
2019-Q1,PL,454467018.0
2019-Q2,PL,462705826.0
2019-Q3,PL,463098739.0
2019-Q4,PL,474290754.0
2020-Q1,PL,469854415.0
2020-Q2,PL,513620955.0
