TIME_PERIOD,REF_AREA,OBS_VALUE
2007-Q3,DE,1372997.0
2007-Q4,DE,1366675.0
2008-Q1,DE,1357239.0
2008-Q2,DE,1357389.0
2008-Q3,DE,1356087.0
2008-Q4,DE,1352263.0
2009-Q1,DE,1343902.0
2009-Q2,DE,1347495.0
2009-Q3,DE,1352705.0
2009-Q4,DE,1355798.0
2010-Q1,DE,1350741.0
2010-Q2,DE,1353650.0
2010-Q3,DE,1359376.0
2010-Q4,DE,1362046.0
2011-Q1,DE,1358447.0
2011-Q2,DE,1362559.0
2011-Q3,DE,1374058.0
2011-Q4,DE,1377273.0
2012-Q1,DE,1375330.0
2012-Q2,DE,1380641.0
2012-Q3,DE,1388222.0
2012-Q4,DE,1392459.0
2013-Q1,DE,1391213.0
2013-Q2,DE,1396809.0
2013-Q3,DE,1404692.0
2013-Q4,DE,1408198.0
2014-Q1,DE,1407843.0
2014-Q2,DE,1413433.0
2014-Q3,DE,1424026.0
2014-Q4,DE,1431908.0
2015-Q1,DE,1432921.0
2015-Q2,DE,1445049.0
2015-Q3,DE,1460778.0
2015-Q4,DE,1471090.0
2016-Q1,DE,1477261.0
2016-Q2,DE,1491916.0
2016-Q3,DE,1508757.0
2016-Q4,DE,1518912.0
2017-Q1,DE,1526277.0
2017-Q2,DE,1543252.0
2017-Q3,DE,1561478.0
2017-Q4,DE,1572950.0
2018-Q1,DE,1583713.0
2018-Q2,DE,1596722.0
2018-Q3,DE,1616057.0
2018-Q4,DE,1627744.0
2019-Q1,DE,1641237.0
2019-Q2,DE,1661806.0
2019-Q3,DE,1683150.0
2019-Q4,DE,1702573.0
2020-Q1,DE,1719911.0
2020-Q2,DE,1738978.0
2020-Q3,DE,1767312.0
2012-Q4,DK,2290507.0
2013-Q1,DK,2288580.0
2013-Q2,DK,2284495.0
2013-Q3,DK,2282137.0
2013-Q4,DK,2281892.0
2014-Q1,DK,2287920.0
2014-Q2,DK,2297061.0
2014-Q3,DK,2301364.0
2014-Q4,DK,2303315.0
2015-Q1,DK,2302366.0
2015-Q2,DK,2275519.0
2015-Q3,DK,2281054.0
2015-Q4,DK,2284905.0
2016-Q1,DK,2295149.0
2016-Q2,DK,2293019.0
2016-Q3,DK,2329205.0
2016-Q4,DK,2330663.0
2017-Q1,DK,2342291.0
2017-Q2,DK,2349276.0
2017-Q3,DK,2366536.0
2017-Q4,DK,2369167.0
2018-Q1,DK,2372826.0
2018-Q2,DK,2386519.0
2018-Q3,DK,2391631.0
