TIME_PERIOD,REF_AREA,OBS_VALUE
2005-Q1,CZ,63210.0
2005-Q2,CZ,64309.0
2005-Q3,CZ,68241.0
2005-Q4,CZ,73501.0
2006-Q1,CZ,73432.0
2006-Q2,CZ,73478.0
2006-Q3,CZ,75920.0
2006-Q4,CZ,78651.0
2007-Q1,CZ,78133.0
2007-Q2,CZ,78826.0
2007-Q3,CZ,80857.0
2007-Q4,CZ,87277.0
2008-Q1,CZ,88819.0
2008-Q2,CZ,92316.0
2008-Q3,CZ,94495.0
2008-Q4,CZ,94928.0
2009-Q1,CZ,94933.0
2009-Q2,CZ,88361.0
2009-Q3,CZ,86576.0
2009-Q4,CZ,88231.0
2010-Q1,CZ,86933.0
2010-Q2,CZ,87241.0
2010-Q3,CZ,83743.0
2010-Q4,CZ,84171.0
2011-Q1,CZ,85389.0
2011-Q2,CZ,85666.0
2011-Q3,CZ,88171.0
2011-Q4,CZ,88460.0
2012-Q1,CZ,88989.0
2012-Q2,CZ,90281.0
2012-Q3,CZ,92101.0
2012-Q4,CZ,93648.0
2013-Q1,CZ,94190.0
2013-Q2,CZ,91440.0
2013-Q3,CZ,91970.0
2013-Q4,CZ,91197.0
2014-Q1,CZ,91124.0
2014-Q2,CZ,85039.0
2014-Q3,CZ,80497.0
2014-Q4,CZ,80280.0
2015-Q1,CZ,76080.0
2015-Q2,CZ,77870.0
2015-Q3,CZ,77175.0
2015-Q4,CZ,77510.0
2016-Q1,CZ,72811.0
2016-Q2,CZ,71468.0
2016-Q3,CZ,71018.0
2016-Q4,CZ,71014.0
2017-Q1,CZ,69103.0
2017-Q2,CZ,67191.0
2017-Q3,CZ,64887.0
2017-Q4,CZ,63838.0
2018-Q1,CZ,61890.0
2018-Q2,CZ,61370.0
2018-Q3,CZ,60018.0
2018-Q4,CZ,60332.0
2019-Q1,CZ,57728.0
2019-Q2,CZ,57470.0
2019-Q3,CZ,57208.0
2019-Q4,CZ,57519.0
